sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,condition,claim_id,claim_text,parent_sentence,parent_source,parent_claim_type,generation_degenerate,degenerate_reason,is_truncated_fragment,bucket,bucket_label,subtype,evidence_note,genre_terms,genre_verification,genre_supported,genre_missing,quoted_names,quoted_verification,external_evidence_available,needs_human_review,generated_text
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY,wo_audio_all,3,soul with a dance vibe.,"It's a track that combines elements of hip-hop, electronic, and soul with a dance vibe.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;hip-hop;soul,supported,dance;electronic;hip-hop;soul,,,not_applicable,1,0,"I suggest checking out 'Diez Mo' by Diez Mo. It's a track that combines elements of hip-hop, electronic, and soul with a dance vibe. Although I don't have much information about this specific track, Diez Mo is known for their hip-hop, electronic, and soul style with a dance vibe. This could be a fitting choice for your video."
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY,wo_audio_all,4,"Although I don't have much information about this specific track, Diez Mo is known for their hip-hop, electronic","Although I don't have much information about this specific track, Diez Mo is known for their hip-hop, electronic, and soul style with a dance vibe.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;hip-hop;soul,supported,dance;electronic;hip-hop;soul,,,not_applicable,1,0,"I suggest checking out 'Diez Mo' by Diez Mo. It's a track that combines elements of hip-hop, electronic, and soul with a dance vibe. Although I don't have much information about this specific track, Diez Mo is known for their hip-hop, electronic, and soul style with a dance vibe. This could be a fitting choice for your video."
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY,wo_prompt,4,pop with a touch of rock.,"The song combines elements of Hip-Hop, electronic, and pop with a touch of rock.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop;rock,partially_supported,electronic;hip-hop,pop;rock,,not_applicable,1,0,"I recommend 'Poser' by Diez Mo feat. It's a track from their album 'Poser'. The song combines elements of Hip-Hop, electronic, and pop with a touch of rock. It has a techno and synth-focused sound, which could be a fitting choice for your video."
348,6WpF3T7_-WY,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY_334K3xDT5OU,6WpF3T7_-WY,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,type_token_ratio=0.24,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.24），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.s. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's's. I's's's's's's's's's's's's's's's's's's's's's's's's's's's's's's's
357,aXgXFr89wpY,aXgXFr89wpY_5cdy3zeBS0w,D8VO8lVLNXs_Ab8oMDbRs_M,D8VO8lVLNXs,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,type_token_ratio=0.10,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.10），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,".s. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's.t's.t's.t's.t's.t's,t's,t's,t's,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t"
358,4ldBWUbiDTM,4ldBWUbiDTM_bs9xnYfKAQA,48Ebe-oCMIQ_s2Odvz0uDyU,48Ebe-oCMIQ,full,5,The song has a 80s vibe,The song has a 80s vibe and was released in 2009.,metadata-supported,metadata,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_metadata-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"Allow me to recommend 'Si C'Est Une Ile' by Jenifer. It's a track from her album 'Si C'Est Une Ile'. It combines elements of rock, pop, and indie with female vocals. The song has a 80s vibe and was released in 2009. It could be a fitting choice for your video."
358,4ldBWUbiDTM,4ldBWUbiDTM_bs9xnYfKAQA,48Ebe-oCMIQ_s2Odvz0uDyU,48Ebe-oCMIQ,wo_video,5,It has a 80s vibe,"It has a 80s vibe and was released in 2012, which may contain the specific elements you want.",prompt-supported,prompt,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_prompt-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"Allow me to recommend 'La Crus' by La Crus. It's a track from their album 'La Crus'. It combines elements of rock, pop, and indie with female vocals that could be a fitting choice for your video. It has a 80s vibe and was released in 2012, which may contain the specific elements you want."
358,4ldBWUbiDTM,4ldBWUbiDTM_bs9xnYfKAQA,48Ebe-oCMIQ_s2Odvz0uDyU,48Ebe-oCMIQ,wo_prompt,5,It has a catchy,It has a catchy and melodic sound that could be a great fit for your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'Si C'Est Une Ile' by Jenifer. It's a track from her album 'Si C'Est Une Ile'. The song combines elements of rock, pop, and indie with female vocals. It has a catchy and melodic sound that could be a great fit for your video."
358,4ldBWUbiDTM,4ldBWUbiDTM_bs9xnYfKAQA,48Ebe-oCMIQ_s2Odvz0uDyU,48Ebe-oCMIQ,wo_ltp,1,that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that that' that'that that' that that'that that that' that that' that that that that' that that that that that that that that that that that that' that that that that that't that that that that' that that that that that that that that that that that that that,that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that that' that'that that' that that'that that that' that that' that that that that' that that that that that that that that that that that that' that that that that that't that that that that' that that that that that that that that that that that that that,unsupported,unknown,1,type_token_ratio=0.07,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.07），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. today. today. today. today. today. today. today. today. today. today. that's that. that's that. that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that that' that'that that' that that'that that that' that that' that that that that' that that that that that that that that that that that that' that that that that that't that that that that' that that that that that that that that that that that that that
364,XKMGhFjOoXg,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg,wo_video,4,It may also have pop,It may also have pop and electronic elements that you're looking for.,prompt-supported,prompt,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_prompt-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;pop,supported,electronic;pop,,,not_applicable,1,0,"Allow me to recommend 'Zemsta by Mezo'. It's a track with diverse influences, including hip-hop, indie, and rock. Although there is no specific information about the song, it aligns well with your preferences. It may also have pop and electronic elements that you're looking for."
364,XKMGhFjOoXg,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg,wo_audio_feature_only,2,It's a track with more diverse influences.,It's a track with more diverse influences.,unsupported,unknown,0,,0,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,,not_applicable,1,1,"In that case, I recommend 'Nie mnie' by Mezo. It's a track with more diverse influences. Although I don't have specific information about this track, it falls under the genres of hip-hop, indie, and rock, which align with your preferences."
364,XKMGhFjOoXg,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg,wo_audio_all,4,rock with a touch of pop,"It combines elements of hip-hop, indie, and rock with a touch of pop and electronic influences.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;indie;pop;rock,supported,electronic;hip-hop;indie;pop;rock,,,not_applicable,1,0,"Allow me to recommend 'Nie mówię' by Kuba. It's a track from the album 'Nie mówię'. It combines elements of hip-hop, indie, and rock with a touch of pop and electronic influences. The song has a fast-paced techno sound too."
364,XKMGhFjOoXg,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg_Mbau7DWaexI,XKMGhFjOoXg,wo_ltp,1,that' that' that' that' that that' that' that' that that' that that' that that that that' that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that,that' that' that' that' that that' that' that' that that' that that' that that that that' that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that,unsupported,unknown,1,type_token_ratio=0.07,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.07），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"., and. and. is. for. and? morning. for? for? for? for? for? for? for? for? for? for? for? for? for? for that? for? for? for? for? for? for? for morning? for that? that' that? that' that? that' that' that' that' that that' that' that' that that' that that' that that that that' that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that"
410,q5bry6xHfxc,q5bry6xHfxc_TxqJOm0601k,aoURfZPqQ3Q_sero9EK_L8c,aoURfZPqQ3Q,full,2,"It's a track that combines Hip-Hop, electronic","It's a track that combines Hip-Hop, electronic, and R&B elements with a strong vocal presence.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;r&b,supported,electronic;hip-hop;r&b,,,not_applicable,1,0,"Certainly! How about 'New Oakland' by DJ Touré featuring Mistah Fab? It's a track that combines Hip-Hop, electronic, and R&B elements with a strong vocal presence. The song has a catchy beat and a mix of electronic and rock influences. It was released in 2012 and could be a fitting choice for your video."
410,q5bry6xHfxc,q5bry6xHfxc_TxqJOm0601k,aoURfZPqQ3Q_sero9EK_L8c,aoURfZPqQ3Q,full,5,a mix of electronic,The song has a catchy beat and a mix of electronic and rock influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;rock,partially_supported,electronic,rock,,not_applicable,1,0,"Certainly! How about 'New Oakland' by DJ Touré featuring Mistah Fab? It's a track that combines Hip-Hop, electronic, and R&B elements with a strong vocal presence. The song has a catchy beat and a mix of electronic and rock influences. It was released in 2012 and could be a fitting choice for your video."
410,q5bry6xHfxc,q5bry6xHfxc_TxqJOm0601k,aoURfZPqQ3Q_sero9EK_L8c,aoURfZPqQ3Q,wo_ltp,1,"s, this is, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this",",s, this is, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this,",unsupported,unknown,1,type_token_ratio=0.05,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.05），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,",s, this is, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this, this,"
412,b5QuBBHUgSQ,b5QuBBHUgSQ_51EjCZjDzWA,6esL1D6dVyY_bfC1yYsPeM4,6esL1D6dVyY,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,type_token_ratio=0.02,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.02），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"s.
s.s.
s.s.
s.s.s.
s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s."
448,R_R2JC4Ekw0,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0,full,2,It's an electronic dance track with pop,It's an electronic dance track with pop and house influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;house;pop,supported,dance;electronic;house;pop,,,not_applicable,1,0,Certainly! How about 'LA TOALLA' by ANAÍS vs THE BOYS MACHINE y BABY? It's an electronic dance track with pop and house influences. The song has a catchy beat and energetic vibe that could be a perfect fit for your video.
448,R_R2JC4Ekw0,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0,wo_video,2,It's a track with electronic,It's a track with electronic and dance elements that could be a fitting choice for your video.,general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic,supported,dance;electronic,,,not_applicable,1,0,Certainly! I recommend 'LA TOALLA by ANAÍS vs THE BOYS MACHINE y BABY'. It's a track with electronic and dance elements that could be a fitting choice for your video. It has a catchy and energetic vibe that aligns with the genres you mentioned.
448,R_R2JC4Ekw0,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0,wo_video,4,It has a catchy,It has a catchy and energetic vibe that aligns with the genres you mentioned.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,Certainly! I recommend 'LA TOALLA by ANAÍS vs THE BOYS MACHINE y BABY'. It's a track with electronic and dance elements that could be a fitting choice for your video. It has a catchy and energetic vibe that aligns with the genres you mentioned.
448,R_R2JC4Ekw0,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0,wo_audio_all,4,"pop, which align with the electronic","Although I don't have specific information about the track, it falls under the genres of electronic, dance, and pop, which align with the electronic and dance elements you're looking for.",prompt-supported,prompt,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_prompt-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;pop,supported,dance;electronic;pop,,,not_applicable,1,0,"I suggest checking out 'Sexy On The Dance Floor' by The Wanted. It's an electronic track with dance elements that could be a fitting choice for your video. Although I don't have specific information about the track, it falls under the genres of electronic, dance, and pop, which align with the electronic and dance elements you're looking for."
448,R_R2JC4Ekw0,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0,wo_prompt,2,It's a dance track with electronic,It's a dance track with electronic and pop influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;pop,supported,dance;electronic;pop,,,not_applicable,1,0,I recommend 'LA TOALLA' by ANAÍS vs THE BOYS MACHINE y BABY. It's a dance track with electronic and pop influences. The song has a catchy beat and a vibrant sound that would be a great fit for your video.
448,R_R2JC4Ekw0,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0_47xbkT3calM,R_R2JC4Ekw0,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,too_few_tokens=9,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（too_few_tokens=9），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,th this isz.z.z.z?zz.zz.zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
451,ggHIsQy7Db8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8,wo_prompt,2,It's a dance-pop track with electronic,It's a dance-pop track with electronic and R&B influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;r&b,supported,electronic;r&b,,,not_applicable,1,0,I recommend 'Tight Skirt' by Samantha J. It's a dance-pop track with electronic and R&B influences. The song features female vocals and has a catchy and energetic vibe that would complement your video.
451,ggHIsQy7Db8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8,wo_ltp,1,that that that that?,that that that that?,unsupported,unknown,1,type_token_ratio=0.03,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.03），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,??? for??? for??? for??? for?????????? that????????? that?? that?? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that that that? that? that that that that? that that that that that that? that that? that? that? that that that? that that that that that that that that that that that that that that that that that
451,ggHIsQy7Db8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8,wo_ltp,2,that that that that that that?,that that that that that that?,unsupported,unknown,1,type_token_ratio=0.03,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.03），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,??? for??? for??? for??? for?????????? that????????? that?? that?? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that that that? that? that that that that? that that that that that that? that that? that? that? that that that? that that that that that that that that that that that that that that that that that
451,ggHIsQy7Db8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8_Z18Cnx5YJX8,ggHIsQy7Db8,wo_ltp,3,that that that that that that that that that that that that that that that that that,that that that that that that that that that that that that that that that that that,unsupported,unknown,1,type_token_ratio=0.03,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.03），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,??? for??? for??? for??? for?????????? that????????? that?? that?? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that? that that that? that? that that that that? that that that that that that? that that? that? that? that that that? that that that that that that that that that that that that that that that that that
457,_MV0BuKm0VE,_MV0BuKm0VE_xbzDeFsKwfY,glThsEZuD2Y_ToZljXVGbFs,glThsEZuD2Y,wo_video,2,It's a track with a house,It's a track with a house and electro influence.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;house,supported,electronic;house,,,not_applicable,1,0,"Allow me to recommend 'Beast' by Thomas Gold & Borgeous. It's a track with a house and electro influence. Although I don't have much information about this track, it aligns with your preferences for a house and electro sound."
457,_MV0BuKm0VE,_MV0BuKm0VE_xbzDeFsKwfY,glThsEZuD2Y_ToZljXVGbFs,glThsEZuD2Y,wo_audio_all,7,lively vibe to your video.,It has a techno influence and a fast-paced beat that will add an energetic and lively vibe to your video.,video-supported,video,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_video-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I understand that you might be looking for a track with a house or electro influence. In that case, I would recommend 'House of Lords' by The Prodigy. This track combines elements of electronic, electro, and house genres with a touch of rock. It has a techno influence and a fast-paced beat that will add an energetic and lively vibe to your video."
457,_MV0BuKm0VE,_MV0BuKm0VE_xbzDeFsKwfY,glThsEZuD2Y_ToZljXVGbFs,glThsEZuD2Y,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,type_token_ratio=0.06,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.06），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,for. is is for. is for. is. for. is for. for. for is for. for. for is for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? for? that'? that'? that'? that'? that'? that'? that' that'? that' that? that' that? that' that? that
512,k3DP1RijqII,k3DP1RijqII_toNy7VhxPk4,sPtyyoP3Uz4_JjE4zBFDIM4,sPtyyoP3Uz4,full,5,The song has a pop,The song has a pop and dance vibe that could be a fitting choice for your video.,general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;pop,partially_supported,pop,dance,,not_applicable,1,0,"Allow me to recommend 'В Двух шагах' by Darryl. It's a track from their album 'В Двух шагах'. It combines elements of hip-hop, R&B, and electronic music with female vocals. The song has a pop and dance vibe that could be a fitting choice for your video."
512,k3DP1RijqII,k3DP1RijqII_toNy7VhxPk4,sPtyyoP3Uz4_JjE4zBFDIM4,sPtyyoP3Uz4,wo_prompt,4,It has a catchy,It has a catchy and energetic vibe that could be a great fit for your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'Met mij zijn' by Darryl. It's a track from his album 'Met mij zijn'. The song combines elements of Hip-Hop, pop, and R&B with electronic and dance influences. It has a catchy and energetic vibe that could be a great fit for your video."
512,k3DP1RijqII,k3DP1RijqII_toNy7VhxPk4,sPtyyoP3Uz4_JjE4zBFDIM4,sPtyyoP3Uz4,wo_ltp,1,that that that that.,that that that that.,unsupported,unknown,1,type_token_ratio=0.04,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.04），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,? and. and? and. and. and. I? and. I is. I?? I is. that. I is. that. I? that. I is. that. I is. that. that. that. that. that. that. that that that that. that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that
512,k3DP1RijqII,k3DP1RijqII_toNy7VhxPk4,sPtyyoP3Uz4_JjE4zBFDIM4,sPtyyoP3Uz4,wo_ltp,2,that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that,that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that,unsupported,unknown,1,type_token_ratio=0.04,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.04），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,? and. and? and. and. and. I? and. I is. I?? I is. that. I is. that. I? that. I is. that. I is. that. that. that. that. that. that. that that that that. that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that
553,ynVK3EsW9Ws,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws,full,3,"pop, creating a unique","This track combines elements of hip-hop, electronic, and pop, creating a unique and catchy sound.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop,supported,electronic;hip-hop;pop,,,not_applicable,1,0,"Certainly! I would recommend 'In The Zone' by LZ. This track combines elements of hip-hop, electronic, and pop, creating a unique and catchy sound. It's part of the album 'In The Zone' and would be a great fit for your video."
553,ynVK3EsW9Ws,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws,wo_video,3,"pop, creating a unique","This track combines elements of hip-hop, electronic, and pop, creating a unique and captivating sound.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop,supported,electronic;hip-hop;pop,,,not_applicable,1,0,"In that case, I would recommend 'The Making of a King' by The King. This track combines elements of hip-hop, electronic, and pop, creating a unique and captivating sound. It's part of the album 'The Making of a King' and features the talents of The King."
553,ynVK3EsW9Ws,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws,wo_video,5,features the talents of The King.,It's part of the album 'The Making of a King' and features the talents of The King.,metadata-supported,metadata,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_metadata-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,The Making of a King,not_found,1,0,"In that case, I would recommend 'The Making of a King' by The King. This track combines elements of hip-hop, electronic, and pop, creating a unique and captivating sound. It's part of the album 'The Making of a King' and features the talents of The King."
553,ynVK3EsW9Ws,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws,wo_audio_feature_only,3,pop with a mix of rock,"It's a track that combines elements of hip-hop, electronic, and pop with a mix of rock and dance.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;hip-hop;pop;rock,partially_supported,electronic;hip-hop;pop;rock,dance,,not_applicable,1,0,"In that case, I would recommend 'The Zone' by LZ. It's a track that combines elements of hip-hop, electronic, and pop with a mix of rock and dance. It has a mix of electronic and pop influences, which could be a fitting choice for your video."
553,ynVK3EsW9Ws,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws_7i6N8WLd2zU,ynVK3EsW9Ws,wo_audio_feature_only,4,It has a mix of electronic,"It has a mix of electronic and pop influences, which could be a fitting choice for your video.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;pop,supported,electronic;pop,,,not_applicable,1,0,"In that case, I would recommend 'The Zone' by LZ. It's a track that combines elements of hip-hop, electronic, and pop with a mix of rock and dance. It has a mix of electronic and pop influences, which could be a fitting choice for your video."
