sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,preference_variant,generation_mode,prompt_variant,title_source,user_text,original_user_text,generated_text,reference_text,top1_reference_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,is_fallback,scope_note
1753,dfMrsrzxZxc,dfMrsrzxZxc_FL9Vv_mEwN8,dfMrsrzxZxc_FL9Vv_mEwN8,dfMrsrzxZxc,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for something that leans more toward Hip-Hop, R&B, and soul with a touch of electronic and pop.","In that case, I recommend 'Why Me' by Krizz Kaliko. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and a catchy rhythm that will create an energetic and modern dance vibe for your video.","In that case, I would recommend 'Why Me' by Krizz Kaliko. This track combines the elements of Hip-Hop, R&B, electronic, pop, and soul. It is part of the album 'Son of Sam (Deluxe Edition)' by Krizz Kaliko. It's a great choice to add the desired touch to your video.","In that case, I would recommend 'Why Me' by Krizz Kaliko. This track combines the elements of Hip-Hop, R&B, electronic, pop, and soul. It is part of the album 'Son of Sam (Deluxe Edition)' by Krizz Kaliko. It's a great choice to add the desired touch to your video.",Why Me,Krizz Kaliko,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1753,dfMrsrzxZxc,dfMrsrzxZxc_FL9Vv_mEwN8,dfMrsrzxZxc_FL9Vv_mEwN8,dfMrsrzxZxc,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for something that leans more toward Hip-Hop, R&B, and soul with a touch of electronic and pop.","Allow me to recommend 'Why Me' by Krizz Kaliko. It's a track from his album 'Kickin' Rhymes'. The song combines elements of Hip-Hop, R&B, and pop with a slow tempo and a soothing acoustic sound. It has a lyrical piano background and a calm, sentimental mood that could be a fitting choice for your video.","In that case, I would recommend 'Why Me' by Krizz Kaliko. This track combines the elements of Hip-Hop, R&B, electronic, pop, and soul. It is part of the album 'Son of Sam (Deluxe Edition)' by Krizz Kaliko. It's a great choice to add the desired touch to your video.","In that case, I would recommend 'Why Me' by Krizz Kaliko. This track combines the elements of Hip-Hop, R&B, electronic, pop, and soul. It is part of the album 'Son of Sam (Deluxe Edition)' by Krizz Kaliko. It's a great choice to add the desired touch to your video.",Why Me,Krizz Kaliko,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1801,psmUG8X-xVo,psmUG8X-xVo_TzzA6SX0LD0,bb9NuSTURg8_bfhO-QLi4lc,bb9NuSTURg8,0,5,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds good, but I'm looking for something with female vocals and a more techno and pop sound. Do you have any recommendations?","Sounds good, but I'm looking for something with female vocals and a more techno and pop sound. Do you have any recommendations?","In that case, I would recommend 'Mi Vida' by Alba G. This track has female vocals and falls under the genres of Hip-Hop, pop, R&B, and electronic. It has a techno and pop sound that would be perfect for your video.","In that case, I would recommend 'Originales Songs' by Shadelflow & Zokram featuring Big Foko & Fer Villareal. This track has female vocalists and combines techno and pop elements, giving it a unique and modern sound. It was released in 2011 and is part of the album 'Rap4ever'.","Allow me to recommend 'Deri Kur Ma-3957' by Alba G. It's a track from their album 'Content ID'. It combines elements of hip-hop, pop, and electronic beats with indie influences. The song has a strong drum presence that could be a fitting choice for your video.",Deri Kur Ma-3957,Alba G,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1801,psmUG8X-xVo,psmUG8X-xVo_TzzA6SX0LD0,bb9NuSTURg8_bfhO-QLi4lc,bb9NuSTURg8,0,5,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for something with female vocals and a more techno and pop sound. Do you have any recommendations?","In that case, I recommend 'Deri Kur Ma-3957' by Alba G. This track combines elements of Hip-Hop, pop, electronic, and dance genres. It has a fast-paced beat and a catchy rhythm that will give your video a lively and energetic feel.","In that case, I would recommend 'Originales Songs' by Shadelflow & Zokram featuring Big Foko & Fer Villareal. This track has female vocalists and combines techno and pop elements, giving it a unique and modern sound. It was released in 2011 and is part of the album 'Rap4ever'.","Allow me to recommend 'Deri Kur Ma-3957' by Alba G. It's a track from their album 'Content ID'. It combines elements of hip-hop, pop, and electronic beats with indie influences. The song has a strong drum presence that could be a fitting choice for your video.",Deri Kur Ma-3957,Alba G,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1801,psmUG8X-xVo,psmUG8X-xVo_TzzA6SX0LD0,bb9NuSTURg8_bfhO-QLi4lc,bb9NuSTURg8,0,5,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for something with female vocals and a more techno and pop sound. Do you have any recommendations?","I understand your preference for lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. In that case, I recommend 'Deri Kur Ma-3957' by Alba G. It's a track that falls under the genres of Hip-Hop, pop, and R&B with electronic and rock influences. The song has a slow tempo and features a piano-driven sound with a touch of guitar. It's a perfect choice for creating a soothing and emotional atmosphere in your video.","In that case, I would recommend 'Originales Songs' by Shadelflow & Zokram featuring Big Foko & Fer Villareal. This track has female vocalists and combines techno and pop elements, giving it a unique and modern sound. It was released in 2011 and is part of the album 'Rap4ever'.","Allow me to recommend 'Deri Kur Ma-3957' by Alba G. It's a track from their album 'Content ID'. It combines elements of hip-hop, pop, and electronic beats with indie influences. The song has a strong drum presence that could be a fitting choice for your video.",Deri Kur Ma-3957,Alba G,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1835,i14CO18tEJA,i14CO18tEJA_wyDJKPE1cII,uoBLFHMxm5Y_NQsAjGcC7Fw,uoBLFHMxm5Y,0,29,original,top1_prompt_level_preference_counterfactual,original,top1_reference,That sounds great! I'm also interested in incorporating some elements of rap and soul into the music. Do you have any suggestions that combine these genres with electronic and fast beats?,That sounds great! I'm also interested in incorporating some elements of rap and soul into the music. Do you have any suggestions that combine these genres with electronic and fast beats?,"Certainly! How about 'Senza Parole' by D.A.M.? It's a track that combines elements of hip-hop, electronic, and soul. The song has a fast beat and incorporates electronic elements, which could add a unique touch to your video. It was released in 2012 and has a music video directed by D.A.M.","Certainly! I recommend checking out the rap scene in Chile. They have some great artists who blend rap, electronic beats, and soulful elements. You can explore the 'Rap Chileno' genre, which combines hip-hop, electronic, rock, pop, and soul. You can find some interesting tracks and albums in this genre that might suit your video.","Allow me to recommend a track by Just Name и AlbertM. Unfortunately, I couldn't find any specific information about their track, album, or even artist page. However, based on their genre tags of hip-hop, electronic, chillout, rock, and ambient, you can expect a unique blend of these styles in their music. I apologize for the lack of detailed information.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1835,i14CO18tEJA,i14CO18tEJA_wyDJKPE1cII,uoBLFHMxm5Y_NQsAjGcC7Fw,uoBLFHMxm5Y,0,29,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.",That sounds great! I'm also interested in incorporating some elements of rap and soul into the music. Do you have any suggestions that combine these genres with electronic and fast beats?,"In that case, I recommend 'Sunshine' by Snoop Dogg. This track combines elements of Hip-Hop, electronic, rock, and pop genres. It has a fast-paced beat and a bright mood that will add energy to your video.","Certainly! I recommend checking out the rap scene in Chile. They have some great artists who blend rap, electronic beats, and soulful elements. You can explore the 'Rap Chileno' genre, which combines hip-hop, electronic, rock, pop, and soul. You can find some interesting tracks and albums in this genre that might suit your video.","Allow me to recommend a track by Just Name и AlbertM. Unfortunately, I couldn't find any specific information about their track, album, or even artist page. However, based on their genre tags of hip-hop, electronic, chillout, rock, and ambient, you can expect a unique blend of these styles in their music. I apologize for the lack of detailed information.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1835,i14CO18tEJA,i14CO18tEJA_wyDJKPE1cII,uoBLFHMxm5Y_NQsAjGcC7Fw,uoBLFHMxm5Y,0,29,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.",That sounds great! I'm also interested in incorporating some elements of rap and soul into the music. Do you have any suggestions that combine these genres with electronic and fast beats?,"I suggest checking out 'L'amour est un oiseau' by M.A.R.S. It's a track from their album 'L'amour est un oiseau'. This song combines elements of Hip-Hop, electronic, and rock with a touch of jazz and indie influences. It has a slow tempo and a soothing acoustic texture that can create a calm and sentimental atmosphere for your video.","Certainly! I recommend checking out the rap scene in Chile. They have some great artists who blend rap, electronic beats, and soulful elements. You can explore the 'Rap Chileno' genre, which combines hip-hop, electronic, rock, pop, and soul. You can find some interesting tracks and albums in this genre that might suit your video.","Allow me to recommend a track by Just Name и AlbertM. Unfortunately, I couldn't find any specific information about their track, album, or even artist page. However, based on their genre tags of hip-hop, electronic, chillout, rock, and ambient, you can expect a unique blend of these styles in their music. I apologize for the lack of detailed information.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1861,mjpjzg8cPbk,mjpjzg8cPbk_P0OCoCCMsUc,mjpjzg8cPbk_P0OCoCCMsUc,mjpjzg8cPbk,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds good, but I'm looking for something with a rock and alternative sound. Do you have any recommendations?","Sounds good, but I'm looking for something with a rock and alternative sound. Do you have any recommendations?","In that case, I would recommend 'We Stand' by Jesus Culture feat. This track has a rock and alternative sound, with elements of indie and pop. It's part of the album 'We Cry Out' and it's performed by Jesus Culture. It would be a great fit for your video.","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. Chris Quilala. This track is part of the album 'We Stand' by Jesus Culture and offers a rock and alternative sound. The vocals and guitar create a loud and powerful atmosphere. It's the perfect choice for your video!","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. Chris Quilala. This track is part of the album 'We Stand' by Jesus Culture and offers a rock and alternative sound. The vocals and guitar create a loud and powerful atmosphere. It's the perfect choice for your video!",We Stand (Live),Jesus Culture feat,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1861,mjpjzg8cPbk,mjpjzg8cPbk_P0OCoCCMsUc,mjpjzg8cPbk_P0OCoCCMsUc,mjpjzg8cPbk,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for something with a rock and alternative sound. Do you have any recommendations?","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. This track is part of the album 'We Cry Out: The Worship Project' and offers a powerful and energetic live performance. It falls under the genres of rock, indie, alternative, and pop, with electronic elements that give it a modern and danceable feel.","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. Chris Quilala. This track is part of the album 'We Stand' by Jesus Culture and offers a rock and alternative sound. The vocals and guitar create a loud and powerful atmosphere. It's the perfect choice for your video!","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. Chris Quilala. This track is part of the album 'We Stand' by Jesus Culture and offers a rock and alternative sound. The vocals and guitar create a loud and powerful atmosphere. It's the perfect choice for your video!",We Stand (Live),Jesus Culture feat,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1861,mjpjzg8cPbk,mjpjzg8cPbk_P0OCoCCMsUc,mjpjzg8cPbk_P0OCoCCMsUc,mjpjzg8cPbk,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for something with a rock and alternative sound. Do you have any recommendations?","Allow me to recommend 'We Stand' by Jesus Culture feat. It's a track from their album 'We Cry Out'. This song combines elements of rock, pop, and alternative genres with a focus on lyrical piano. It has a slow tempo and a soft acoustic texture, creating a gentle and sentimental mood that could be a perfect fit for your video.","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. Chris Quilala. This track is part of the album 'We Stand' by Jesus Culture and offers a rock and alternative sound. The vocals and guitar create a loud and powerful atmosphere. It's the perfect choice for your video!","In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. Chris Quilala. This track is part of the album 'We Stand' by Jesus Culture and offers a rock and alternative sound. The vocals and guitar create a loud and powerful atmosphere. It's the perfect choice for your video!",We Stand (Live),Jesus Culture feat,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1896,kt2lmbNPFk4,kt2lmbNPFk4_C5PUb0hCtj4,kt2lmbNPFk4_C5PUb0hCtj4,kt2lmbNPFk4,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great! I really like the mix of genres in your recommendation. However, I would like to incorporate some elements from TVXQ!'s music, especially their hip-hop and electronic components. I'm also interested in the dance and pop genres.","That sounds great! I really like the mix of genres in your recommendation. However, I would like to incorporate some elements from TVXQ!'s music, especially their hip-hop and electronic components. I'm also interested in the dance and pop genres.","Allow me to recommend 'Keep Your Head Down' by TVXQ! It's a track from their album 'Keep Your Head Down'. It combines elements of hip-hop, electronic, and pop with a dance vibe. The song has a fast-paced and energetic sound that could be a fitting choice for your video.","Allow me to recommend '왜 (Keep Your Head Down)' by 동방신기 (TVXQ!). It's a track from their album '왜 Keep Your Head Down'. This song combines elements of hip-hop, electronic, rock, and pop, which can add a dynamic and energetic vibe to your video. It falls under the genres of hip-hop, electronic, rock, pop, and dance. It has a techno and loud electronic sound as well.","Allow me to recommend '왜 (Keep Your Head Down)' by 동방신기 (TVXQ!). It's a track from their album '왜 Keep Your Head Down'. This song combines elements of hip-hop, electronic, rock, and pop, which can add a dynamic and energetic vibe to your video. It falls under the genres of hip-hop, electronic, rock, pop, and dance. It has a techno and loud electronic sound as well.",왜 (Keep Your Head Down),동방신기 (TVXQ,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1896,kt2lmbNPFk4,kt2lmbNPFk4_C5PUb0hCtj4,kt2lmbNPFk4_C5PUb0hCtj4,kt2lmbNPFk4,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great! I really like the mix of genres in your recommendation. However, I would like to incorporate some elements from TVXQ!'s music, especially their hip-hop and electronic components. I'm also interested in the dance and pop genres.","In that case, I recommend 'Keep Your Head Down' by 동방신기 (TVXQ; 5). This track is from their album 'Keep Your Head Down' and offers the perfect blend of electronic, dance, and pop genres. It has a fast-paced rhythm and a catchy beat that will give your video a lively and energetic feel.","Allow me to recommend '왜 (Keep Your Head Down)' by 동방신기 (TVXQ!). It's a track from their album '왜 Keep Your Head Down'. This song combines elements of hip-hop, electronic, rock, and pop, which can add a dynamic and energetic vibe to your video. It falls under the genres of hip-hop, electronic, rock, pop, and dance. It has a techno and loud electronic sound as well.","Allow me to recommend '왜 (Keep Your Head Down)' by 동방신기 (TVXQ!). It's a track from their album '왜 Keep Your Head Down'. This song combines elements of hip-hop, electronic, rock, and pop, which can add a dynamic and energetic vibe to your video. It falls under the genres of hip-hop, electronic, rock, pop, and dance. It has a techno and loud electronic sound as well.",왜 (Keep Your Head Down),동방신기 (TVXQ,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1896,kt2lmbNPFk4,kt2lmbNPFk4_C5PUb0hCtj4,kt2lmbNPFk4_C5PUb0hCtj4,kt2lmbNPFk4,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great! I really like the mix of genres in your recommendation. However, I would like to incorporate some elements from TVXQ!'s music, especially their hip-hop and electronic components. I'm also interested in the dance and pop genres.","In that case, I recommend 'Keep Your Head Down' by 동방신기 (TVXQ; 5). This track combines elements of Hip-Hop, pop, electronic, and rock genres. It has a fast-paced beat and energetic vocals, but it also has a softer side with a touch of acoustic and piano elements. It's a perfect choice for creating a relaxing and sentimental atmosphere in your video.","Allow me to recommend '왜 (Keep Your Head Down)' by 동방신기 (TVXQ!). It's a track from their album '왜 Keep Your Head Down'. This song combines elements of hip-hop, electronic, rock, and pop, which can add a dynamic and energetic vibe to your video. It falls under the genres of hip-hop, electronic, rock, pop, and dance. It has a techno and loud electronic sound as well.","Allow me to recommend '왜 (Keep Your Head Down)' by 동방신기 (TVXQ!). It's a track from their album '왜 Keep Your Head Down'. This song combines elements of hip-hop, electronic, rock, and pop, which can add a dynamic and energetic vibe to your video. It falls under the genres of hip-hop, electronic, rock, pop, and dance. It has a techno and loud electronic sound as well.",왜 (Keep Your Head Down),동방신기 (TVXQ,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1897,bTOju_n8BJ4,bTOju_n8BJ4_ym5bIhHJvM4,bTOju_n8BJ4_ym5bIhHJvM4,bTOju_n8BJ4,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds interesting, but I'm looking for something with a bit more of a dance and electronic vibe, with female vocals. Do you have any recommendations?","Sounds interesting, but I'm looking for something with a bit more of a dance and electronic vibe, with female vocals. Do you have any recommendations?",Certainly! I would recommend 'My life is mine' by Miriam Reyes. This track has a dance and electronic sound with female vocals. It's part of the album 'My life is mine' and offers a catchy and energetic vibe that would be perfect for your video.,"Absolutely! I suggest 'My life is mine' by Miriam Reyes, produced by Lupion. This track is a perfect fit for your needs as it has a dance, electronic vibe with female vocals. It will add a dynamic and energetic atmosphere to your video.","Absolutely! I suggest 'My life is mine' by Miriam Reyes, produced by Lupion. This track is a perfect fit for your needs as it has a dance, electronic vibe with female vocals. It will add a dynamic and energetic atmosphere to your video.",My life is mine,Miriam Reyes,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1897,bTOju_n8BJ4,bTOju_n8BJ4_ym5bIhHJvM4,bTOju_n8BJ4_ym5bIhHJvM4,bTOju_n8BJ4,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a bit more of a dance and electronic vibe, with female vocals. Do you have any recommendations?","In that case, I recommend 'My life is mine' by Miriam Reyes. This track is a dance and electronic song with a pop and house influence. It has a fast tempo and a catchy beat that will create an energetic and modern atmosphere for your video.","Absolutely! I suggest 'My life is mine' by Miriam Reyes, produced by Lupion. This track is a perfect fit for your needs as it has a dance, electronic vibe with female vocals. It will add a dynamic and energetic atmosphere to your video.","Absolutely! I suggest 'My life is mine' by Miriam Reyes, produced by Lupion. This track is a perfect fit for your needs as it has a dance, electronic vibe with female vocals. It will add a dynamic and energetic atmosphere to your video.",My life is mine,Miriam Reyes,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1897,bTOju_n8BJ4,bTOju_n8BJ4_ym5bIhHJvM4,bTOju_n8BJ4_ym5bIhHJvM4,bTOju_n8BJ4,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for something with a bit more of a dance and electronic vibe, with female vocals. Do you have any recommendations?","Allow me to recommend 'My life is mine' by Miriam Reyes. It's a track from her album 'My life is mine'. The song combines elements of pop, dance, and electronic music with a touch of rock. It has a slow tempo and features a piano and acoustic guitar, creating a soothing and sentimental atmosphere.","Absolutely! I suggest 'My life is mine' by Miriam Reyes, produced by Lupion. This track is a perfect fit for your needs as it has a dance, electronic vibe with female vocals. It will add a dynamic and energetic atmosphere to your video.","Absolutely! I suggest 'My life is mine' by Miriam Reyes, produced by Lupion. This track is a perfect fit for your needs as it has a dance, electronic vibe with female vocals. It will add a dynamic and energetic atmosphere to your video.",My life is mine,Miriam Reyes,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1919,8lC-j7d9vsA,8lC-j7d9vsA_xD52EgezbI8,gwxHiR8bXys_oOmdRlyjFJg,gwxHiR8bXys,0,3,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds good, but I'm looking for something with a bit more of a rock and alternative vibe. Maybe something from the 00s?","Sounds good, but I'm looking for something with a bit more of a rock and alternative vibe. Maybe something from the 00s?","In that case, I would recommend 'Niechętny' by K.A.S.A. This track has a rock and alternative sound with elements of Hip-Hop and electronic. It was released in 2009 and captures the essence of the 00s. It's part of the album 'Niechętny'.","In that case, I would recommend 'Dziki - Walcz by wygrywać'. Although I don't have specific information about the track, based on the given information that it has tags like Hip-Hop, rock, electronic, alternative, and 00s, it seems to fit your criteria. It might have a more rock and alternative vibe with a touch of electronic elements.","Allow me to recommend 'NO WONDER' by VIKN×SPERB. It's a track from their upcoming split album, released in 2009. The song combines elements of hip-hop, rock, and electronic sounds with indie and alternative influences. It was directed by B.D, NIPPS, and TETRAD, who have also worked on other music videos with a similar style.",NO WONDER,VIKN×SPERB,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1919,8lC-j7d9vsA,8lC-j7d9vsA_xD52EgezbI8,gwxHiR8bXys_oOmdRlyjFJg,gwxHiR8bXys,0,3,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for something with a bit more of a rock and alternative vibe. Maybe something from the 00s?","In that case, I would recommend 'NO WONDER' by VIKN×SPERB. This track combines elements of Hip-Hop, electronic, rock, and pop, creating a unique and energetic sound. It has a fast tempo and a bright mood that will add excitement to your video.","In that case, I would recommend 'Dziki - Walcz by wygrywać'. Although I don't have specific information about the track, based on the given information that it has tags like Hip-Hop, rock, electronic, alternative, and 00s, it seems to fit your criteria. It might have a more rock and alternative vibe with a touch of electronic elements.","Allow me to recommend 'NO WONDER' by VIKN×SPERB. It's a track from their upcoming split album, released in 2009. The song combines elements of hip-hop, rock, and electronic sounds with indie and alternative influences. It was directed by B.D, NIPPS, and TETRAD, who have also worked on other music videos with a similar style.",NO WONDER,VIKN×SPERB,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1919,8lC-j7d9vsA,8lC-j7d9vsA_xD52EgezbI8,gwxHiR8bXys_oOmdRlyjFJg,gwxHiR8bXys,0,3,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for something with a bit more of a rock and alternative vibe. Maybe something from the 00s?","I suggest checking out 'NO WONDER' by VIKN×SPERB. Although I don't have much information about this track, it falls under the genres of Hip-Hop, rock, electronic, and indie, which align with your preferences. It may have the lyrical piano elements you're looking for.","In that case, I would recommend 'Dziki - Walcz by wygrywać'. Although I don't have specific information about the track, based on the given information that it has tags like Hip-Hop, rock, electronic, alternative, and 00s, it seems to fit your criteria. It might have a more rock and alternative vibe with a touch of electronic elements.","Allow me to recommend 'NO WONDER' by VIKN×SPERB. It's a track from their upcoming split album, released in 2009. The song combines elements of hip-hop, rock, and electronic sounds with indie and alternative influences. It was directed by B.D, NIPPS, and TETRAD, who have also worked on other music videos with a similar style.",NO WONDER,VIKN×SPERB,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1950,XS7C6uA8H7Y,XS7C6uA8H7Y_-xufahb_Szs,XS7C6uA8H7Y_-xufahb_Szs,XS7C6uA8H7Y,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds interesting, but I'm looking for a pop track with female vocals. Do you have any recommendations?","Sounds interesting, but I'm looking for a pop track with female vocals. Do you have any recommendations?","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This track is a pop song with female vocals. It has a catchy melody and a positive message, which would be a great fit for your video.","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This pop track features captivating female vocals by Manu Gavassi herself. It has elements of rock, alternative, and indie genres as well, giving it a unique sound. It would be a perfect fit for your video.","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This pop track features captivating female vocals by Manu Gavassi herself. It has elements of rock, alternative, and indie genres as well, giving it a unique sound. It would be a perfect fit for your video.",Planos impossiveis,Manu Gavassi,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1950,XS7C6uA8H7Y,XS7C6uA8H7Y_-xufahb_Szs,XS7C6uA8H7Y_-xufahb_Szs,XS7C6uA8H7Y,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for a pop track with female vocals. Do you have any recommendations?","Allow me to recommend 'Planos impossiveis' by Manu Gavassi. It's a track from his album 'Planos impossiveis'. This song combines elements of pop, rock, and electronic music with a touch of indie and dance influences. It has a fast-paced rhythm and a modern sound that could be a fitting choice for your video.","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This pop track features captivating female vocals by Manu Gavassi herself. It has elements of rock, alternative, and indie genres as well, giving it a unique sound. It would be a perfect fit for your video.","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This pop track features captivating female vocals by Manu Gavassi herself. It has elements of rock, alternative, and indie genres as well, giving it a unique sound. It would be a perfect fit for your video.",Planos impossiveis,Manu Gavassi,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
1950,XS7C6uA8H7Y,XS7C6uA8H7Y_-xufahb_Szs,XS7C6uA8H7Y_-xufahb_Szs,XS7C6uA8H7Y,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for a pop track with female vocals. Do you have any recommendations?","Allow me to recommend 'Planos impossiveis' by Manu Gavassi. It's a track from his album 'Planos impossiveis'. The song combines elements of pop, rock, and indie with a touch of country. It features female vocals and has a slow tempo, which creates a soothing and emotional atmosphere.","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This pop track features captivating female vocals by Manu Gavassi herself. It has elements of rock, alternative, and indie genres as well, giving it a unique sound. It would be a perfect fit for your video.","Certainly! I would recommend 'Planos impossiveis' by Manu Gavassi. This pop track features captivating female vocals by Manu Gavassi herself. It has elements of rock, alternative, and indie genres as well, giving it a unique sound. It would be a perfect fit for your video.",Planos impossiveis,Manu Gavassi,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
